Date,Open,High,Low,Close,Adj Close,Volume
2007-02-27,6988.33984375,6988.33984375,6814.56982421875,6819.64990234375,6819.64990234375,201984200
2007-02-28,6728.39990234375,6775.52001953125,6640.990234375,6715.43994140625,6715.43994140625,275431600
2007-03-01,6714.25,6756.25,6544.27978515625,6640.240234375,6640.240234375,271483300
2007-03-02,6663.60009765625,6703.0400390625,6554.0498046875,6603.31982421875,6603.31982421875,221948200
2007-03-05,6510.9501953125,6563.4501953125,6437.25,6534.56982421875,6534.56982421875,208920800
2007-03-06,6558.89013671875,6607.990234375,6545.6298828125,6595.0,6595.0,156285300
2007-03-07,6605.89990234375,6633.8701171875,6584.47021484375,6617.75,6617.75,133108200
2007-03-08,6643.81982421875,6713.5400390625,6639.89013671875,6713.22998046875,6713.22998046875,152530300
2007-03-09,6706.4501953125,6745.06005859375,6665.72998046875,6716.52001953125,6716.52001953125,125513500
2007-03-12,6727.56982421875,6752.18017578125,6674.990234375,6715.490234375,6715.490234375,114238400
2007-03-13,6716.35009765625,6722.830078125,6623.990234375,6623.990234375,6623.990234375,118494800
2007-03-14,6567.240234375,6567.240234375,6444.7001953125,6447.7001953125,6447.7001953125,208310100
2007-03-15,6495.85009765625,6594.330078125,6495.83984375,6585.47021484375,6585.47021484375,170294000
2007-03-16,6564.7900390625,6614.06005859375,6528.2998046875,6579.8701171875,6579.8701171875,315862600
2007-03-19,6622.759765625,6677.33984375,6614.14013671875,6671.41015625,6671.41015625,152479100
2007-03-20,6673.68017578125,6703.39990234375,6633.81005859375,6700.2900390625,6700.2900390625,158348200
2007-03-21,6696.25,6729.64990234375,6688.33984375,6712.06005859375,6712.06005859375,138560000
2007-03-22,6742.77978515625,6872.6298828125,6742.77978515625,6856.9599609375,6856.9599609375,180092400
2007-03-23,6859.0,6902.6201171875,6828.22021484375,6899.06005859375,6899.06005859375,160262500
2007-03-26,6899.330078125,6903.81982421875,6799.3701171875,6828.81982421875,6828.81982421875,136531900
2007-03-27,6838.31982421875,6885.33984375,6838.31982421875,6858.33984375,6858.33984375,119846600
2007-03-28,6830.72998046875,6843.3701171875,6788.330078125,6816.89013671875,6816.89013671875,121059000
2007-03-29,6834.08984375,6903.47998046875,6834.08984375,6897.080078125,6897.080078125,120422900
2007-03-30,6903.8798828125,6965.83984375,6885.580078125,6917.02978515625,6917.02978515625,120323800
2007-04-02,6911.1298828125,6945.35986328125,6891.7998046875,6937.169921875,6937.169921875,137571900
2007-04-03,6945.35986328125,7053.1201171875,6945.27001953125,7045.56005859375,7045.56005859375,166862300
2007-04-04,7072.509765625,7076.2099609375,7038.490234375,7073.91015625,7073.91015625,130160900
2007-04-05,7074.58984375,7103.72998046875,7068.08984375,7099.91015625,7099.91015625,80532000
2007-04-10,7102.47021484375,7172.080078125,7090.68994140625,7166.669921875,7166.669921875,113331600
2007-04-11,7168.10009765625,7201.93017578125,7139.33984375,7152.830078125,7152.830078125,117756400
2007-04-12,7150.830078125,7152.3798828125,7087.2900390625,7142.9501953125,7142.9501953125,125189900
2007-04-13,7153.89013671875,7213.2001953125,7150.7001953125,7212.06982421875,7212.06982421875,129526600
2007-04-16,7229.06005859375,7340.25,7229.06005859375,7338.06005859375,7338.06005859375,132126800
2007-04-17,7327.5,7365.509765625,7292.2998046875,7348.830078125,7348.830078125,125786200
2007-04-18,7341.25,7341.25,7243.419921875,7282.33984375,7282.33984375,133569200
2007-04-19,7205.52978515625,7248.18017578125,7155.0498046875,7242.72998046875,7242.72998046875,132535400
2007-04-20,7257.33984375,7366.58984375,7253.02978515625,7342.5400390625,7342.5400390625,195999200
2007-04-23,7348.009765625,7358.27001953125,7302.43017578125,7335.6201171875,7335.6201171875,14559100
2007-04-24,7342.080078125,7342.080078125,7218.72021484375,7270.31982421875,7270.31982421875,144275400
2007-04-25,7291.77001953125,7363.3701171875,7287.7998046875,7343.080078125,7343.080078125,137879400
2007-04-26,7368.5400390625,7412.52978515625,7356.83984375,7387.02001953125,7387.02001953125,188125000
2007-04-27,7384.02001953125,7395.35986328125,7333.68994140625,7378.1201171875,7378.1201171875,162158800
2007-04-30,7369.240234375,7436.2998046875,7361.35986328125,7408.8701171875,7408.8701171875,105185300
2007-05-02,7429.93017578125,7462.72021484375,7422.81005859375,7455.93017578125,7455.93017578125,148439300
2007-05-03,7472.14013671875,7483.22021484375,7420.35009765625,7476.68994140625,7476.68994140625,193288900
2007-05-04,7476.68017578125,7526.509765625,7460.02001953125,7516.759765625,7516.759765625,200516200
2007-05-07,7523.9501953125,7538.58984375,7508.10009765625,7525.68994140625,7525.68994140625,102939500
2007-05-08,7515.009765625,7515.47021484375,7413.009765625,7442.2001953125,7442.2001953125,144448600
2007-05-09,7471.9501953125,7489.85986328125,7427.25,7475.990234375,7475.990234375,137288800
2007-05-10,7477.43994140625,7494.18017578125,7400.419921875,7415.330078125,7415.330078125,138288800
2007-05-11,7386.7998046875,7482.35986328125,7304.60986328125,7479.33984375,7479.33984375,169749600
2007-05-14,7505.0,7527.9599609375,7446.10986328125,7459.60986328125,7459.60986328125,158509000
2007-05-15,7432.66015625,7520.52978515625,7418.259765625,7505.35009765625,7505.35009765625,169196900
2007-05-16,7483.43017578125,7523.0,7460.2900390625,7481.25,7481.25,132974700
2007-05-17,7502.1201171875,7528.6201171875,7483.66015625,7499.5,7499.5,79082700
2007-05-18,7498.56982421875,7613.6201171875,7490.509765625,7607.5400390625,7607.5400390625,181684800
2007-05-21,7614.0400390625,7644.43994140625,7599.490234375,7619.31005859375,7619.31005859375,133033600
2007-05-22,7623.64013671875,7676.8701171875,7608.759765625,7659.39013671875,7659.39013671875,158140900
2007-05-23,7665.0498046875,7739.06005859375,7659.7998046875,7735.8798828125,7735.8798828125,174776100
2007-05-24,7716.18017578125,7774.35986328125,7669.0498046875,7697.3798828125,7697.3798828125,163960600
2007-05-25,7672.9501953125,7746.919921875,7658.27001953125,7739.2001953125,7739.2001953125,126158500
2007-05-29,7758.85986328125,7787.5498046875,7735.7998046875,7781.0400390625,7781.0400390625,109111000
2007-05-30,7741.9501953125,7768.75,7675.89013671875,7764.97021484375,7764.97021484375,127208600
2007-05-31,7790.93017578125,7895.7099609375,7790.93017578125,7883.0400390625,7883.0400390625,175704100
2007-06-01,7891.2001953125,8001.6298828125,7889.740234375,7987.85009765625,7987.85009765625,202861600
2007-06-04,7973.68017578125,8010.39013671875,7936.18017578125,7976.7900390625,7976.7900390625,161557700
2007-06-05,7987.10986328125,7996.60986328125,7880.35009765625,7919.830078125,7919.830078125,169080100
2007-06-06,7916.7099609375,7925.83984375,7723.5498046875,7730.0498046875,7730.0498046875,173910100
2007-06-07,7750.3798828125,7786.93994140625,7590.169921875,7618.60986328125,7618.60986328125,175096600
2007-06-08,7576.009765625,7644.9599609375,7499.43017578125,7590.5,7590.5,191965400
2007-06-11,7623.330078125,7706.10009765625,7623.330078125,7706.10009765625,7706.10009765625,130639500
2007-06-12,7693.60009765625,7740.02001953125,7629.4599609375,7678.259765625,7678.259765625,129562200
2007-06-13,7652.58984375,7701.009765625,7595.68994140625,7680.759765625,7680.759765625,143565300
2007-06-14,7753.18017578125,7850.72998046875,7752.0400390625,7849.16015625,7849.16015625,168271700
2007-06-15,7861.22021484375,8032.97021484375,7860.330078125,8030.64013671875,8030.64013671875,494012200
2007-06-18,8044.72998046875,8095.759765625,8013.580078125,8036.1201171875,8036.1201171875,155610800
2007-06-19,8044.58984375,8074.10986328125,8011.2900390625,8033.52001953125,8033.52001953125,130907800
2007-06-20,8066.18017578125,8131.72998046875,8046.64013671875,8090.490234375,8090.490234375,163469700
2007-06-21,8050.64990234375,8060.64013671875,7905.18017578125,7964.7099609375,7964.7099609375,170833300
2007-06-22,7977.259765625,8013.60009765625,7925.1298828125,7949.6298828125,7949.6298828125,119298600
2007-06-25,7896.91015625,7942.93994140625,7829.77978515625,7930.60986328125,7930.60986328125,115693200
2007-06-26,7882.39013671875,7904.52978515625,7817.39013671875,7860.52001953125,7860.52001953125,143860800
2007-06-27,7820.35009765625,7822.35009765625,7750.6201171875,7801.22998046875,7801.22998046875,161775800
2007-06-28,7847.43994140625,7923.58984375,7847.43994140625,7921.35986328125,7921.35986328125,121148000
2007-06-29,7947.16015625,8007.740234375,7901.60009765625,8007.31982421875,8007.31982421875,117009200
2007-07-02,7969.27001953125,7981.35986328125,7916.47021484375,7958.240234375,7958.240234375,96965800
2007-07-03,7985.259765625,8066.830078125,7985.259765625,8050.68017578125,8050.68017578125,127270500
2007-07-04,8057.68017578125,8090.22021484375,8055.25,8075.259765625,8075.259765625,82003600
2007-07-05,8101.89013671875,8115.06005859375,7968.7900390625,7987.1298828125,7987.1298828125,116811800
2007-07-06,7987.1201171875,8048.43994140625,7947.06982421875,8048.31982421875,8048.31982421875,93529000
2007-07-09,8077.18017578125,8119.7998046875,8058.77001953125,8077.39013671875,8077.39013671875,105793400
2007-07-10,8081.72998046875,8109.7099609375,7934.85009765625,7964.759765625,7964.759765625,143215800
2007-07-11,7922.22998046875,7922.22998046875,7799.93017578125,7898.5400390625,7898.5400390625,148155400
2007-07-12,7921.759765625,8053.6201171875,7880.919921875,8053.43017578125,8053.43017578125,142899600
2007-07-13,8089.56005859375,8151.56982421875,8065.10986328125,8092.77001953125,8092.77001953125,117673400
2007-07-16,8101.52978515625,8130.72021484375,8074.97021484375,8105.68994140625,8105.68994140625,94063200
2007-07-17,8090.009765625,8090.009765625,7995.43994140625,8038.2099609375,8038.2099609375,130163400
2007-07-18,7987.52001953125,7990.35986328125,7879.14013671875,7893.60986328125,7893.60986328125,140728200
2007-07-19,7934.02001953125,8010.75,7933.18994140625,7991.2099609375,7991.2099609375,144730100
2007-07-20,7986.85009765625,8006.22998046875,7864.18017578125,7874.85009765625,7874.85009765625,150099200
2007-07-23,7880.2900390625,7944.2099609375,7836.419921875,7944.2099609375,7944.2099609375,117284200
2007-07-24,7916.35986328125,7933.580078125,7806.22998046875,7806.7900390625,7806.7900390625,130574400
2007-07-25,7747.93017578125,7790.2001953125,7659.60986328125,7692.5498046875,7692.5498046875,222132700
2007-07-26,7708.31982421875,7731.169921875,7506.0400390625,7508.9599609375,7508.9599609375,237004000
2007-07-27,7437.10986328125,7535.3701171875,7372.89013671875,7451.68017578125,7451.68017578125,253697500
2007-07-30,7460.7099609375,7503.169921875,7386.60009765625,7456.31005859375,7456.31005859375,178765700
2007-07-31,7507.9599609375,7632.830078125,7501.52978515625,7584.14013671875,7584.14013671875,194361800
2007-08-01,7472.35986328125,7544.7001953125,7396.35986328125,7473.93017578125,7473.93017578125,193131400
2007-08-02,7518.91015625,7568.2001953125,7502.72021484375,7534.1298828125,7534.1298828125,158192400
2007-08-03,7549.81982421875,7566.64013671875,7419.83984375,7435.669921875,7435.669921875,156695600
2007-08-06,7390.8798828125,7471.75,7382.9599609375,7444.4501953125,7444.4501953125,172699700
2007-08-07,7481.35009765625,7534.93017578125,7459.08984375,7513.66015625,7513.66015625,167294200
2007-08-08,7538.97021484375,7614.240234375,7531.7099609375,7605.93994140625,7605.93994140625,199102400
2007-08-09,7578.1201171875,7581.7900390625,7426.0498046875,7453.58984375,7453.58984375,253241900
2007-08-10,7373.91015625,7386.41015625,7293.52001953125,7343.259765625,7343.259765625,284185900
2007-08-13,7380.18017578125,7476.7001953125,7380.18017578125,7474.330078125,7474.330078125,167576400
2007-08-14,7441.5,7492.759765625,7383.31982421875,7425.06982421875,7425.06982421875,139869800
2007-08-15,7391.47998046875,7470.93994140625,7343.25,7445.89990234375,7445.89990234375,162416800
2007-08-16,7360.27978515625,7360.27978515625,7240.77978515625,7270.06982421875,7270.06982421875,289458700
2007-08-17,7241.6201171875,7497.64990234375,7190.35986328125,7378.2900390625,7378.2900390625,318779800
2007-08-20,7400.4501953125,7450.39013671875,7386.5498046875,7407.52978515625,7407.52978515625,126765200
2007-08-21,7427.52001953125,7469.85986328125,7345.1298828125,7424.75,7424.75,126983100
2007-08-22,7429.009765625,7525.7099609375,7424.1201171875,7500.47998046875,7500.47998046875,134503500
2007-08-23,7560.91015625,7591.52001953125,7511.91015625,7511.9599609375,7511.9599609375,133759000
2007-08-24,7490.81982421875,7526.14013671875,7459.9501953125,7507.27001953125,7507.27001953125,81587700
2007-08-27,7525.58984375,7541.8701171875,7475.9501953125,7485.990234375,7485.990234375,61657100
2007-08-28,7476.990234375,7477.27001953125,7419.68017578125,7430.240234375,7430.240234375,104943600
2007-08-29,7383.08984375,7451.97021484375,7353.81982421875,7439.18017578125,7439.18017578125,127350600
2007-08-30,7469.4501953125,7529.75,7416.66015625,7519.93994140625,7519.93994140625,117637000
2007-08-31,7554.60009765625,7659.72021484375,7536.77978515625,7638.169921875,7638.169921875,139201700
2007-09-03,7643.64013671875,7677.669921875,7630.85009765625,7648.580078125,7648.580078125,76223600
2007-09-04,7635.41015625,7725.33984375,7595.4501953125,7721.77001953125,7721.77001953125,106861400
2007-09-05,7700.759765625,7717.16015625,7588.02978515625,7588.02978515625,7588.02978515625,119087900
2007-09-06,7618.33984375,7644.43017578125,7510.77001953125,7621.72021484375,7621.72021484375,140667200
2007-09-07,7612.919921875,7629.85986328125,7420.830078125,7436.6298828125,7436.6298828125,165384100
2007-09-10,7437.68994140625,7467.4501953125,7369.7001953125,7375.43994140625,7375.43994140625,124966700
2007-09-11,7409.25,7481.97998046875,7409.25,7457.89990234375,7457.89990234375,105005600
2007-09-12,7458.68017578125,7477.990234375,7420.66015625,7472.990234375,7472.990234375,124479500
2007-09-13,7459.43017578125,7545.22998046875,7430.64013671875,7535.97021484375,7535.97021484375,139719600
2007-09-14,7514.6201171875,7522.1201171875,7445.41015625,7497.740234375,7497.740234375,141051200
2007-09-17,7497.08984375,7530.81005859375,7433.22998046875,7479.85009765625,7479.85009765625,110316300
2007-09-18,7460.0400390625,7588.419921875,7452.0,7575.2099609375,7575.2099609375,154348600
2007-09-19,7629.10986328125,7771.02001953125,7627.75,7750.83984375,7750.83984375,193660100
2007-09-20,7728.77978515625,7745.25,7696.93994140625,7735.08984375,7735.08984375,120247500
2007-09-21,7722.97021484375,7809.240234375,7714.81005859375,7794.43017578125,7794.43017578125,335113800
2007-09-24,7777.2001953125,7797.6201171875,7762.0498046875,7787.919921875,7787.919921875,127771200
2007-09-25,7755.169921875,7786.93017578125,7717.43994140625,7769.43994140625,7769.43994140625,129871200
2007-09-26,7797.33984375,7815.490234375,7788.43994140625,7804.14990234375,7804.14990234375,115203700
2007-09-27,7844.419921875,7882.18017578125,7837.33984375,7853.7900390625,7853.7900390625,140561000
2007-09-28,7850.93994140625,7880.419921875,7790.22998046875,7861.509765625,7861.509765625,132380500
2007-10-01,7851.2900390625,7922.419921875,7831.39990234375,7922.419921875,7922.419921875,114359700
2007-10-02,7937.22021484375,7971.1298828125,7924.14013671875,7946.7900390625,7946.7900390625,140926100
2007-10-03,7952.3798828125,7964.39990234375,7928.56005859375,7955.2998046875,7955.2998046875,98874100
2007-10-04,7940.64990234375,7966.81005859375,7911.85986328125,7944.990234375,7944.990234375,110092300
2007-10-05,7954.25,8014.16015625,7946.33984375,8002.18017578125,8002.18017578125,121482600
2007-10-08,8008.759765625,8017.77001953125,7968.25,7974.3701171875,7974.3701171875,120039500
2007-10-09,7974.8701171875,8012.8701171875,7955.0400390625,7980.43994140625,7980.43994140625,110004400
2007-10-10,7985.97998046875,8009.33984375,7955.93017578125,7986.56982421875,7986.56982421875,127217000
2007-10-11,7985.68017578125,8063.830078125,7981.52978515625,8033.68994140625,8033.68994140625,162573600
2007-10-12,7995.58984375,8041.259765625,7974.8701171875,8041.259765625,8041.259765625,142846600
2007-10-15,8039.7998046875,8039.7998046875,7951.259765625,7969.47021484375,7969.47021484375,110806500
2007-10-16,7946.1201171875,7964.60009765625,7927.77978515625,7962.64013671875,7962.64013671875,143544200
2007-10-17,7944.52978515625,8017.0400390625,7941.509765625,7985.41015625,7985.41015625,127654400
2007-10-18,7997.72998046875,8014.56005859375,7906.7900390625,7921.39990234375,7921.39990234375,138661500
2007-10-19,7895.52978515625,7940.2900390625,7870.72998046875,7884.1201171875,7884.1201171875,137704300
2007-10-22,7819.27978515625,7819.27978515625,7763.64013671875,7794.93994140625,7794.93994140625,151402300
2007-10-23,7822.89013671875,7876.6201171875,7822.89013671875,7842.7900390625,7842.7900390625,124620500
2007-10-24,7842.1298828125,7861.27001953125,7807.990234375,7828.9599609375,7828.9599609375,132179700
2007-10-25,7862.60986328125,7970.56982421875,7861.39013671875,7932.43994140625,7932.43994140625,203630100
2007-10-26,7944.33984375,7970.35986328125,7919.2001953125,7949.169921875,7949.169921875,152299700
2007-10-29,7989.39990234375,8016.47021484375,7986.7099609375,8009.669921875,8009.669921875,113390300
2007-10-30,8004.58984375,8004.58984375,7966.240234375,7977.93994140625,7977.93994140625,110045200
2007-10-31,7975.02001953125,8027.490234375,7960.47998046875,8019.22021484375,8019.22021484375,114484600
2007-11-01,8024.41015625,8038.41015625,7853.759765625,7880.85009765625,7880.85009765625,136947400
2007-11-02,7846.91015625,7864.47998046875,7792.3701171875,7849.490234375,7849.490234375,142222100
2007-11-05,7790.89013671875,7830.919921875,7779.97021484375,7807.5498046875,7807.5498046875,111476500
2007-11-06,7823.22021484375,7859.9501953125,7821.77978515625,7827.18994140625,7827.18994140625,127966800
2007-11-07,7839.06005859375,7854.16015625,7739.919921875,7799.6201171875,7799.6201171875,149387400
2007-11-08,7771.56005859375,7844.39990234375,7701.8701171875,7819.47021484375,7819.47021484375,242168500
2007-11-09,7830.1201171875,7918.919921875,7792.81982421875,7812.39990234375,7812.39990234375,214623500
2007-11-12,7780.490234375,7810.60009765625,7766.06982421875,7806.83984375,7806.83984375,138103700
2007-11-13,7781.419921875,7791.5,7752.240234375,7777.56005859375,7777.56005859375,177297400
2007-11-14,7821.419921875,7866.009765625,7765.509765625,7783.10986328125,7783.10986328125,183124600
2007-11-15,7781.81005859375,7803.8701171875,7635.68994140625,7667.02978515625,7667.02978515625,159835000
2007-11-16,7635.64990234375,7655.9599609375,7564.66015625,7612.259765625,7612.259765625,228908400
2007-11-19,7608.2001953125,7623.10009765625,7498.89990234375,7511.97021484375,7511.97021484375,201775300
2007-11-20,7550.35009765625,7634.4599609375,7523.669921875,7630.31005859375,7630.31005859375,191452100
2007-11-21,7569.85986328125,7569.85986328125,7474.509765625,7518.419921875,7518.419921875,214800300
2007-11-22,7538.7998046875,7581.1298828125,7488.08984375,7562.10009765625,7562.10009765625,132639500
2007-11-23,7565.009765625,7620.2900390625,7549.14990234375,7608.9599609375,7608.9599609375,122023000
2007-11-26,7642.10009765625,7674.66015625,7559.7001953125,7567.35986328125,7567.35986328125,128567800
2007-11-27,7537.5498046875,7546.41015625,7444.6201171875,7531.35009765625,7531.35009765625,150788600
2007-11-28,7552.259765625,7729.0,7536.5400390625,7723.66015625,7723.66015625,166013200
2007-11-29,7755.2998046875,7780.47998046875,7729.43994140625,7765.18994140625,7765.18994140625,144905600
2007-11-30,7772.43994140625,7894.47021484375,7771.77001953125,7870.52001953125,7870.52001953125,154951000
2007-12-03,7859.39013671875,7889.58984375,7825.66015625,7837.259765625,7837.259765625,120718100
2007-12-04,7841.8701171875,7849.93994140625,7785.1201171875,7808.93994140625,7808.93994140625,162244500
2007-12-05,7850.93994140625,7953.93994140625,7842.6201171875,7944.77001953125,7944.77001953125,131933400
2007-12-06,7958.18017578125,7998.0400390625,7911.47998046875,7940.580078125,7940.580078125,139365500
2007-12-07,7963.25,8009.759765625,7957.5498046875,7994.06982421875,7994.06982421875,143087000
2007-12-10,7972.7001953125,8057.68994140625,7955.18994140625,8033.35986328125,8033.35986328125,110482500
2007-12-11,8050.3701171875,8067.0400390625,7983.41015625,8009.419921875,8009.419921875,122136000
2007-12-12,7968.93017578125,8117.7900390625,7928.1201171875,8076.1201171875,8076.1201171875,166038200
2007-12-13,8014.47021484375,8034.31982421875,7922.97998046875,7928.31005859375,7928.31005859375,141540500
2007-12-14,7949.0,7987.2900390625,7873.27001953125,7948.35986328125,7948.35986328125,106778000
2007-12-17,7884.169921875,7884.18994140625,7812.02001953125,7825.43994140625,7825.43994140625,128105200
2007-12-18,7811.080078125,7942.759765625,7796.10009765625,7850.740234375,7850.740234375,118866400
2007-12-19,7865.330078125,7876.58984375,7777.39990234375,7837.31982421875,7837.31982421875,111231400
2007-12-20,7842.259765625,7919.0498046875,7842.169921875,7869.18994140625,7869.18994140625,108941400
2007-12-21,7913.3798828125,8015.419921875,7913.3798828125,8002.669921875,8002.669921875,247726900
2007-12-27,8038.72998046875,8073.990234375,8024.77001953125,8038.60009765625,8038.60009765625,79921000
2007-12-28,8010.89013671875,8068.9501953125,7991.81005859375,8067.31982421875,8067.31982421875,41693300
2008-01-02,8045.97021484375,8100.64013671875,7925.10986328125,7949.10986328125,7949.10986328125,110721200
2008-01-03,7941.52001953125,7969.89990234375,7858.39013671875,7908.41015625,7908.41015625,128154400
2008-01-04,7913.52978515625,7914.7001953125,7780.27001953125,7808.68994140625,7808.68994140625,180875100
2008-01-07,7810.81982421875,7858.64013671875,7781.68017578125,7817.169921875,7817.169921875,188030700
2008-01-08,7844.5,7923.43994140625,7831.509765625,7849.990234375,7849.990234375,186940800
2008-01-09,7839.22998046875,7841.6201171875,7770.419921875,7782.7099609375,7782.7099609375,206848900
2008-01-10,7799.10986328125,7830.9501953125,7700.85009765625,7713.08984375,7713.08984375,176002400
2008-01-11,7717.4501953125,7746.47021484375,7675.4501953125,7717.9501953125,7717.9501953125,167246600
2008-01-14,7692.5400390625,7759.169921875,7683.5400390625,7732.02001953125,7732.02001953125,132876200
2008-01-15,7714.60009765625,7724.259765625,7563.89990234375,7566.3798828125,7566.3798828125,234018700
2008-01-16,7536.47998046875,7555.56005859375,7450.3798828125,7471.56982421875,7471.56982421875,268115800
2008-01-17,7504.85009765625,7547.47021484375,7400.080078125,7413.52978515625,7413.52978515625,207479900
2008-01-18,7417.5498046875,7501.0400390625,7287.2900390625,7314.169921875,7314.169921875,248106100
2008-01-21,7292.68017578125,7292.68017578125,6762.77001953125,6790.18994140625,6790.18994140625,409707000
2008-01-22,6591.39013671875,6877.6201171875,6420.7099609375,6769.47021484375,6769.47021484375,469436200
2008-01-23,6811.81005859375,6884.8701171875,6384.39990234375,6439.2099609375,6439.2099609375,369148100
2008-01-24,6550.10986328125,6854.97998046875,6550.10986328125,6821.06982421875,6821.06982421875,316874200
2008-01-25,6884.16015625,7002.18994140625,6782.41015625,6816.740234375,6816.740234375,234245900
2008-01-28,6749.2900390625,6827.3701171875,6680.2998046875,6818.85009765625,6818.85009765625,182821600
2008-01-29,6834.60009765625,6929.8798828125,6823.68017578125,6892.9599609375,6892.9599609375,189797000
2008-01-30,6886.919921875,6920.77001953125,6822.43994140625,6875.35009765625,6875.35009765625,158265800
2008-01-31,6856.8798828125,6887.75,6691.25,6851.75,6851.75,206707500
2008-02-01,6896.18994140625,7037.16015625,6896.18994140625,6968.669921875,6968.669921875,194561800
2008-02-04,7018.64013671875,7059.18994140625,6975.93017578125,7000.490234375,7000.490234375,144405100
2008-02-05,6998.740234375,7000.0498046875,6744.169921875,6765.25,6765.25,205815500
2008-02-06,6726.5400390625,6861.93994140625,6696.93994140625,6847.509765625,6847.509765625,196641300
2008-02-07,6829.06982421875,6839.16015625,6655.64990234375,6733.72021484375,6733.72021484375,242206600
2008-02-08,6777.5400390625,6851.77978515625,6706.18017578125,6767.27978515625,6767.27978515625,143498800
2008-02-11,6723.97021484375,6812.2099609375,6690.77001953125,6743.5400390625,6743.5400390625,134973600
2008-02-12,6793.47021484375,6979.22998046875,6746.2001953125,6967.83984375,6967.83984375,191560200
2008-02-13,6914.2099609375,7007.0498046875,6869.93994140625,6973.669921875,6973.669921875,158526000
2008-02-14,7024.56982421875,7062.080078125,6935.31005859375,6962.27978515625,6962.27978515625,172577100
